date,open,close,high,low,volume
2024-08-27,5.200997,5.148195,5.253799,5.121794,7115000.0
2024-08-28,5.121794,5.1085935,5.200997,5.0293905,7796004.0
2024-08-29,5.0821925,5.200997,5.227398,5.042591,9526100.0
2024-08-30,3.94,3.98,4.03,3.9,114098.0
2024-09-02,3.98,3.9,3.99,3.89,107436.0
2024-09-03,3.89,3.84,3.93,3.83,115489.0
2024-09-04,3.81,3.8,3.83,3.75,92452.0
2024-09-05,3.81,3.82,3.86,3.79,62388.0
2024-09-06,3.81,3.76,3.83,3.75,67284.0
2024-09-09,3.75,3.79,3.81,3.71,83955.0
2024-09-10,3.82,3.71,3.83,3.64,130975.0
2024-09-11,3.69,3.66,3.73,3.65,99241.0
2024-09-12,3.67,3.73,3.78,3.67,77107.0
2024-09-13,3.73,3.69,3.76,3.68,61568.0
2024-09-18,3.71,3.63,3.72,3.58,113477.0
2024-09-19,3.66,3.8,3.82,3.65,144704.0
2024-09-20,3.8,3.8,3.82,3.76,86715.0
2024-09-23,3.8,3.82,3.85,3.76,67307.0
2024-09-24,3.83,4.04,4.05,3.82,187438.0
2024-09-25,4.13,4.12,4.23,4.1,187583.0
2024-09-26,4.11,4.37,4.37,4.09,302729.0
2024-09-27,4.41,4.41,4.5,4.34,313509.0
2024-09-30,4.65,4.78,4.8,4.51,509871.0
2024-10-08,5.25,4.94,5.26,4.8,617435.0
2024-10-09,4.83,4.51,4.85,4.45,451209.0
2024-10-10,4.47,4.55,4.72,4.44,268087.0
2024-10-11,4.57,4.38,4.59,4.34,232870.0
2024-10-14,4.4,4.58,4.62,4.39,301862.0
2024-10-15,4.54,4.49,4.62,4.48,220540.0
2024-10-16,4.21,4.34,4.4,4.2,352651.0
2024-10-17,4.33,4.16,4.44,4.16,289910.0
2024-10-18,4.16,4.24,4.3,4.13,330788.0
2024-10-21,4.26,4.47,4.59,4.22,454334.0
2024-10-22,4.47,4.48,4.52,4.36,235724.0
2024-10-23,4.5,4.84,4.93,4.48,874326.0
2024-10-24,4.9,5.12,5.3,4.86,916928.0
2024-10-25,5.05,5.4,5.5,5.05,703230.0
2024-10-28,5.4,5.61,5.65,5.28,707157.0
2024-10-29,5.55,5.35,5.7,5.28,631721.0
2024-10-30,5.33,5.31,5.48,5.25,374214.0
2024-10-31,5.29,5.37,5.39,5.17,406014.0
2024-11-01,5.35,5.26,5.54,5.22,394243.0
2024-11-04,5.24,5.13,5.3,5.04,351236.0
2024-11-05,5.1,5.15,5.23,5.1,345509.0
2024-11-06,5.18,5.19,5.23,5.07,243978.0
2024-11-07,5.18,5.33,5.4,5.11,311593.0
2024-11-08,5.36,5.61,5.74,5.27,578149.0
2024-11-11,5.65,5.44,5.65,5.38,483303.0
2024-11-12,5.44,5.3,5.56,5.25,335941.0
2024-11-13,5.29,5.26,5.33,5.12,251942.0
2024-11-14,5.27,5.13,5.28,5.1,195304.0
2024-11-15,5.11,5.09,5.21,5.02,270750.0
2024-11-18,5.18,5.44,5.5,5.18,645126.0
2024-11-19,5.36,5.4,5.4,5.16,351766.0
2024-11-20,5.38,5.83,5.85,5.31,636959.0
2024-11-21,5.83,5.67,5.88,5.62,324208.0
2024-11-22,5.68,5.32,5.74,5.32,347033.0
2024-11-25,5.32,5.4,5.46,5.24,385175.0
2024-11-26,5.37,5.23,5.41,5.21,265639.0
2024-11-27,5.21,5.22,5.24,4.98,315103.0
2024-11-28,5.23,5.22,5.31,5.15,186524.0
2024-11-29,5.21,5.25,5.37,5.1,223896.0
2024-12-02,5.25,5.4,5.42,5.24,213281.0
2024-12-03,5.4,5.31,5.41,5.23,200066.0
2024-12-04,5.28,5.19,5.28,5.16,151660.0
